45	-0.014658763	0.219441304	0.18669413	-1.164291819	4.39	0.604658763	-2.539566807	-7.110469489	-1.980833333	-1.76
48	-0.048707506	0.132427236	0.235017249	-0.947992016	4.43	0.678707506	-2.850571526	-7.018623188	-2.372777778	-2.135
51	-0.086017313	0.035833521	0.126260134	-0.637229	4.326666667	0.61268398	-2.573272717	-6.841544733	-1.8575	-1.683333333
54	-0.123144455	0.00735821	0.127056526	-0.738178089	4.376666667	0.699811122	-2.939206712	-6.308838603	-1.956166667	-1.758
57	-0.007957987	0.05546501	0.080121796	-0.445005927	4.423333333	0.63129132	-2.651423545	-6.539833333	-1.566833333	-1.412
60	0.10777856	0.222443626	0.277461616	-0.558402879	4.513333333	0.605554773	-2.543330048	-6.438067633	-1.955	-1.71
63	0.120505556	0.310553097	0.327893003	-1.067859956	4.496666667	0.576161111	-2.419876664	-8.405138889	-2.178888889	-1.941666667
66	-0.006218764	0.181625774	0.279605958	-1.022136258	4.496666667	0.702885431	-2.95211881	-9.005882353	-2.162055555	-1.937333333
69	-0.03612665	0.166197162	0.204344686	-0.93993984	4.403333333	0.639459984	-2.685731932	-8.177390351	-1.671555556	-1.456
72	-0.119371148	0.004498193	0.133309885	-0.552856674	4.22	0.539371148	-2.26535882	-6.878981481	-1.334444444	-1.1
75	-0.2236058	-0.163245918	-0.076782865	-0.327283545	4.013333333	0.436939133	-1.835144359	-6.009677249	-1.463888889	-1.225
78	-0.256611604	-0.266994838	-0.11959781	0.071746313	4.06	0.516611604	-2.169768737	-6.080819688	-1.476111111	-1.271111111
81	-0.363234348	-0.421964232	-0.26301411	0.440999157	3.84	0.403234348	-1.693584263	-4.632445887	-1.090222222	-0.975555556
84	-0.21644851	-0.299714852	-0.25271069	0.42149753	3.866666667	0.283115177	-1.189083742	-3.729980159	-1.323333333	-1.15
87	-0.191920938	-0.203140694	-0.113484668	0.052240206	4.116666667	0.508587605	-2.136067941	-5.933501089	-1.713888889	-1.495
90	-0.200328564	-0.184779306	-0.120734192	0.090612719	4.056666667	0.45699523	-1.919379968	-5.559424951	-1.456944444	-1.235
93	-0.210366242	-0.251628948	-0.164206446	0.213200661	3.906666667	0.317032909	-1.331538217	-5.026545809	-1.284722222	-1.04
96	-0.232778826	-0.3495566	-0.292872592	0.608405721	3.783333333	0.21611216	-0.907671071	-4.600991228	-1.271388889	-1.06
99	-0.322518809	-0.439942294	-0.303474249	0.624875283	3.83	0.352518809	-1.480578999	-4.658245614	-1.295555556	-1.135
102	-0.255825239	-0.416616537	-0.301312076	0.75244385	3.886666667	0.342491905	-1.438466002	-4.891041667	-1.178888889	-1.006666667
105	-0.18889381	-0.332049403	-0.283161857	0.710715387	3.923333333	0.312227144	-1.311354003	-5.151689815	-1.073888889	-0.975
108	-0.214475387	-0.323684582	-0.117668746	0.468158599	4.09	0.504475387	-2.118796625	-5.794438842	-0.983333333	-0.785
111	-0.288161518	-0.345755904	-0.255032897	0.287579882	4.03	0.518161518	-2.176278376	-5.203555556	-0.703888889	-0.505
114	-0.358604985	-0.491546675	-0.38549847	0.72677442	3.816666667	0.375271651	-1.576140936	-3.178314628	-0.432777778	-0.221666667
117	-0.438422648	-0.685462359	-0.559064847	1.297499678	3.52	0.158422648	-0.665375123	-0.827571011	-0.398333333	-0.244166667
120	-0.399056358	-0.778176425	-0.82883825	1.872532217	3.276666667	-0.124276975	0.521963297	0.957916667	-0.199666667	-0.096666667
123	-0.430869362	-0.91649925	-0.923363502	2.357908409	3.183333333	-0.185797305	0.780348681	2.011094444	-0.197333333	-0.12
126	-0.151723823	-0.647744545	-0.848336383	2.279460222	3.223333333	-0.424942844	1.784759943	1.6974	-0.196388889	-0.153055556
129	0.25556846	-0.121650993	-0.345851191	1.810850944	3.76	-0.29556846	1.241387534	3.320110573	-0.252753968	-0.164166667
132	0.563948539	0.322247927	0.181385992	1.058970358	4.14	-0.223948539	0.940583864	-1.584480676	-1.291388889	-1.081111111
135	0.566921202	0.499672213	0.488724528	0.259083612	4.793333333	0.426412131	-1.79093095	-6.540960317	-2.018888889	-1.750555556
138	0.569885183	0.643465742	0.590928964	-0.499241638	4.853333333	0.48344815	-2.03048223	-8.459592593	-2.292222222	-1.991111111
141	0.431125779	0.543095731	0.513890609	-0.646924985	4.846666667	0.615540888	-2.58527173	-8.703814815	-2.325	-1.981666667
144	0.396150832	0.51976399	0.521324663	-0.531696286	4.78	0.583849168	-2.452166506	-8.377814815	-2.275	-1.97
147	0.316096184	0.416700801	0.440080506	-0.474629172	4.766666667	0.650570482	-2.732396025	-8.125740741	-2.088333333	-1.825
150	0.315133499	0.428820516	0.43603409	-0.542903973	4.72	0.604866501	-2.540439303	-7.588	-2.145	-1.881666667
153	0.356688895	0.46206335	0.416824717	-0.392833376	4.64	0.483311105	-2.029906641	-7.943888889	-2.305	-2.023333333
156	0.398040058	0.590629312	0.390220393	-0.734022735	4.676666667	0.478626609	-2.010231758	-8.993657407	-2.46125	-2.169583333
159	0.348932264	0.506275677	0.470751712	-0.675366161	4.68	0.531067736	-2.230484492	-7.753814815	-2.179583333	-1.90625
162	0.263579246	0.37531236	0.441435129	-0.608301501	4.67	0.606420754	-2.546967169	-7.426259259	-2.344166667	-2.075833333
165	0.183954464	0.383958155	0.32370433	-0.838583627	4.613333333	0.62937887	-2.643391252	-8.474259259	-2.306666667	-2.03
168	0.105938728	0.241927104	0.377462685	-0.562136266	4.463333333	0.557394606	-2.341057343	-7.229074074	-2.091666667	-1.885
171	0.041039013	0.148129455	0.21665358	-0.419082412	4.496666667	0.655627653	-2.753636144	-7.429759259	-2.21	-1.98
174	0.038575421	0.183737549	0.243285335	-0.529289108	4.326666667	0.488091245	-2.04998323	-7.895416667	-2.095	-1.865
177	0.078659403	0.168285651	0.242022713	-0.428808835	4.43	0.551340597	-2.315630507	-7.304953704	-1.62	-1.458333333
180	0.072575331	0.191442902	0.234565469	-0.496883725	4.443333333	0.570758002	-2.39718361	-8.115324074	-2.03	-1.83
183	0.017503589	0.142768135	0.223812839	-0.337243295	4.416666667	0.599163078	-2.516484928	-8.765178571	-1.828333333	-1.666666667
186	0.001919688	0.099623541	0.206133112	-0.479659363	4.486666667	0.684746978	-2.875937309	-7.566613757	-1.51	-1.28
189	-0.158795841	-0.004440501	-0.010399466	-0.450712148	4.376666667	0.735462508	-3.088942532	-6.029648148	-1.463333333	-1.22
192	-0.119413616	-0.137035048	-0.243726038	-0.084435512	3.936666667	0.256080282	-1.075537185	-6.399861111	-1.455	-1.263333333
195	-0.259648956	-0.314897175	-0.291236585	0.197692721	3.856666667	0.316315623	-1.328525615	-5.643675926	-1.206666667	-1.031666667
198	-0.352909336	-0.417885757	-0.427660044	0.38464253	3.71	0.262909336	-1.104219212	-2.984005051	-0.721111111	-0.638333333
201	-0.294902283	-0.414969269	-0.496180184	0.617284106	3.563333333	0.058235616	-0.244589589	-2.542762626	-0.891666667	-0.736666667
204	-0.265746328	-0.402783395	-0.483316658	0.660635246	3.736666667	0.202412995	-0.850134578	-4.149481481	-1.261666667	-1.055
207	-0.252161531	-0.383782496	-0.506754776	0.584000517	3.753333333	0.205494864	-0.863078431	-2.910424242	-1.025555556	-0.845555556
210	-0.268183514	-0.438063064	-0.43413587	0.995742467	3.603333333	0.071516847	-0.300370759	-1.753232323	-0.793333333	-0.663333333
213	-0.250955762	-0.473411521	-0.516332665	1.027249581	3.606666667	0.057622429	-0.242014202	-2.163308081	-0.779444444	-0.674444444
216	-0.220024665	-0.392509738	-0.465950105	1.365144005	3.516666667	-0.063308668	0.265896407	-2.611424242	-1.054444444	-0.858333333
219	0.014818524	-0.130854421	-0.139913298	0.833485479	3.88	0.065181476	-0.2737622	-5.451666667	-1.695555556	-1.493333333
222	0.088918314	0.035780089	0.038639199	0.42277941	4.35	0.461081686	-1.936543083	-7.744365079	-1.83	-1.653333333
225	0.04989851	0.02633945	0.153417543	0.115841462	4.32	0.47010149	-1.974426256	-7.331904762	-1.527777778	-1.353333333
228	-0.027408958	-0.011069756	0.103497204	0.115249544	4.133333333	0.360742291	-1.515117624	-7.272222222	-1.231944444	-1.051666667
231	-0.074527012	-0.103514915	-0.058297042	0.209859813	4.23	0.504527012	-2.119013449	-6.643412698	-1.061527778	-0.827083333
234	-0.135588801	-0.247940826	-0.258788586	0.516200494	3.84	0.175588801	-0.737472965	-4.907916667	-0.902083333	-0.66375
237	-0.307070948	-0.462721761	-0.429710509	0.912364493	3.546666667	0.053737615	-0.225697981	-2.694907407	-0.928611111	-0.776666667
240	-0.072380436	-0.405612877	-0.588711083	1.628767304	3.473333333	-0.254286231	1.06800217	-1.161851852	-0.611388889	-0.517222222
243	0.163630961	-0.051711884	-0.343077104	1.10794193	3.836666667	-0.126964294	0.533250035	0.938065934	-0.499285714	-0.378333333
246	0.278290673	0.194654973	0.124794029	0.416505544	4.286666667	0.208375994	-0.875179173	-4.911666667	-1.437777778	-1.26
249	0.20878202	0.167640013	0.29663233	0.040474064	4.413333333	0.404551313	-1.699115515	-6.558253968	-1.848333333	-1.625
252	0.152882809	0.297256269	0.320809416	-0.541686656	4.576666667	0.623783858	-2.619892204	-7.938111111	-2.048333333	-1.77
255	0.165582319	0.283575386	0.343891528	-0.595338239	4.456666667	0.491084347	-2.062554259	-7.755444444	-2.111111111	-1.856666667
258	0.125891898	0.241212984	0.297564281	-0.65126857	4.526666667	0.600774769	-2.523254029	-7.211222222	-1.925	-1.715
261	0.095094369	0.26814285	0.285138917	-0.685635588	4.476666667	0.581572298	-2.442603652	-7.615666667	-1.837777778	-1.606666667
264	0.141071971	0.340332735	0.25591493	-1.003736403	4.44	0.498928029	-2.095497721	-6.998333333	-1.518888889	-1.27
267	0.147789372	0.372826103	0.259586457	-1.058533818	4.443333333	0.495543961	-2.081284637	-8.174833333	-2.270555556	-2
270	0.185141889	0.388458101	0.224773114	-1.098636852	4.51	0.524858111	-2.204404068	-8.869833333	-2.271666667	-2.033333333
273	0.108347918	0.334240811	0.263725777	-0.996364379	4.42	0.511652082	-2.148938743	-9.196666667	-2.246111111	-2.023333333
276	0.106327822	0.260643213	0.132288276	-0.795552651	4.373333333	0.467005512	-1.961423148	-8.609166667	-2.091666667	-1.88
279	0.037405548	0.132996726	0.030702746	-0.398280204	4.226666667	0.389261118	-1.634896697	-7.762333333	-1.785555556	-1.55
282	-0.047970864	0.006915591	-0.200910819	-0.239365633	4.02	0.267970864	-1.125477627	-6.706666667	-1.442777778	-1.213333333
285	-0.112661608	-0.209743196	-0.235071246	0.262555216	3.84	0.152661608	-0.641178752	-5.672111111	-1.285555556	-1.086666667
288	-0.104517815	-0.183569124	-0.152143287	0.333223057	3.99	0.294517815	-1.236974824	-5.045555556	-1.174166667	-1.014166667
291	-0.026553261	-0.026899174	0.01429636	-0.007629246	4.16	0.386553261	-1.623523694	-5.121666667	-1.501111111	-1.296666667
294	-0.071032739	0.04650327	0.08271215	-0.475250465	4.286666667	0.557699406	-2.342337505	-7.2075	-1.790555556	-1.596666667
297	0.081897239	0.090743182	0.088263201	-0.115770259	4.233333333	0.351436095	-1.476031598	-6.831833333	-1.598888889	-1.425
300	0.023863581	0.034359541	0.052574604	-0.157664228	4.103333333	0.279469753	-1.173772961	-6.400666667	-1.184444444	-1
303	-0.060391853	-0.087436072	-0.126496806	0.061508892	4.043333333	0.303725186	-1.275645781	-5.998666667	-1.056666667	-0.84
306	-0.020768079	-0.050808147	-0.160879717	0.084026902	4.04	0.260768079	-1.095225932	-5.541444444	-0.926666667	-0.715
309	-0.159022233	-0.257292278	-0.24975312	0.489158	3.836666667	0.1956889	-0.821893378	-5.871666667	-1.255833333	-1.0475
312	-0.178520721	-0.312998286	-0.35283898	0.568945984	3.726666667	0.105187388	-0.441787029	-4.857333333	-0.960555556	-0.791666667
315	-0.170622195	-0.301286544	-0.371420919	0.465219261	3.693333333	0.063955528	-0.268613218	-2.967396825	-0.514444444	-0.421666667
318	-0.211052675	-0.334188772	-0.420727705	0.474274959	3.743333333	0.154386009	-0.648421236	-3.903333333	-0.874444444	-0.658333333
321	-0.12779942	-0.354275961	-0.554874535	0.929729414	3.573333333	-0.098867247	0.415242435	-2.951222222	-0.688333333	-0.52
324	-0.140121693	-0.415942161	-0.657172686	1.278046313	3.33	-0.329878307	1.38548889	-0.63484127	-0.43	-0.325
327	-0.188219444	-0.505382935	-0.829458463	1.395127521	3.226666667	-0.38511389	1.617478337	0.668809524	-0.2225	-0.171666667
330	-0.078276136	-0.447061826	-0.794427658	1.779431533	3.26	-0.461723864	1.939240228	0.507678571	-0.217777778	-0.168333333
333	0.0528929	-0.287744864	-0.620994695	1.422978599	3.426666667	-0.426226233	1.790150179	2.549018519	0.143777778	0.152777778
336	0.31754452	0.074962946	-0.186952607	0.799568024	4.02	-0.09754452	0.409686986	-0.814722222	-0.812222222	-0.656666667
339	0.385632379	0.389930699	0.098580351	-0.746817635	4.396666667	0.211034288	-0.886344009	-5.653	-1.276666667	-1.043333333
342	0.35952554	0.497058032	0.484341989	-0.715746136	4.823333333	0.663807793	-2.787992731	-8.938888889	-2.003333333	-1.703333333
345	0.364715272	0.540541674	0.45757175	-0.739851289	4.743333333	0.578618062	-2.43019586	-8.684444444	-1.715	-1.4
348	0.324761924	0.501305531	0.383129464	-0.865010022	4.546666667	0.421904743	-1.77199992	-8.004444444	-1.568333333	-1.295
351	0.194955814	0.398099118	0.333521613	-1.161881085	4.593333333	0.598377519	-2.513185579	-7.705555556	-1.801666667	-1.516666667
354	0.169414402	0.374776951	0.311109048	-1.101725318	4.486666667	0.517252265	-2.172459512	-8.07	-2.163333333	-1.873333333
357	0.114100779	0.281662967	0.23490149	-1.316656812	4.53	0.615899221	-2.586776729	-8.782222222	-2.458333333	-2.188333333
360	0.125326526	0.318557966	0.300467538	-1.251803712	4.51	0.584673474	-2.455628591	-8.303333333	-2.266666667	-2.01
363	-0.032272344	0.277488098	0.185044036	-1.372091042	4.463333333	0.695605677	-2.921543843	-7.314444444	-1.918333333	-1.686666667
366	0.137850715	0.342205633	0.259766024	-1.331213933	4.383333333	0.445482618	-1.871026995	-7.615	-2.023333333	-1.766666667
369	-0.01925193	0.259968854	0.176148994	-1.463995943	4.38	0.59925193	-2.516858107	-7.381388889	-1.756666667	-1.523333333
372	-0.220805236	0.102755474	0.134030242	-1.889322692	4.326666667	0.747471902	-3.139381989	-5.986666667	-1.306666667	-1.125
375	-0.180417707	0.089586866	0.101011494	-1.503616385	4.25	0.630417707	-2.647754369	-7.218611111	-1.345	-1.095
378	-0.061374234	0.047658583	0.055173095	-0.767937221	4.186666667	0.448040901	-1.881771782	-6.336388889	-1.141666667	-0.926666667
381	-0.212641158	-0.004955869	-0.077513076	-1.023331421	4.13	0.542641158	-2.279092866	-4.841388889	-0.858333333	-0.725
384	-0.166482327	-0.062719934	-0.06749862	-0.653775122	4.113333333	0.479815661	-2.015225774	-5.411388889	-0.6525	-0.5175
387	-0.337557592	-0.183380307	-0.142319428	-0.75334018	3.976666667	0.514224259	-2.159741888	-4.426111111	-0.573333333	-0.435
390	-0.195981903	-0.179792167	-0.200350768	-0.55117962	3.95	0.345981903	-1.453123992	-5.615555556	-0.69	-0.513333333
393	-0.280177734	-0.130200258	-0.185714622	-0.586120595	3.916666667	0.3968444	-1.666746481	-3.557222222	-0.408333333	-0.236666667
396	-0.267814344	-0.288653679	-0.404462019	0.345835698	3.65	0.117814344	-0.494820243	-1.192666667	-0.34	-0.25
399	-0.184940746	-0.320377153	-0.620306582	0.620755687	3.446666667	-0.168392588	0.707248868	0.170833333	-0.111111111	-0.025
402	-0.342009609	-0.550809022	-0.82659191	1.002793484	3.173333333	-0.284657058	1.195559644	1.735555556	0.000555556	0.05
405	-0.325765326	-0.690104987	-0.940462226	1.548910798	3.166666667	-0.307568007	1.291785631	2.131888889	-0.003333333	0.016666667
408	-0.280362048	-0.601026335	-0.823467406	1.78898445	3.2	-0.319637952	1.3424794	2.274888889	0.096944445	0.0925
411	-0.08608905	-0.425007535	-0.780563629	1.572517036	3.25	-0.46391095	1.948425989	1.288	0.078333333	0.075
414	-0.082735223	-0.52039802	-0.740556774	1.702364986	3.4	-0.317264777	1.332512061	0.355333333	-0.18	-0.153333333
417	0.015677119	-0.260591819	-0.566872505	1.333199827	3.61	-0.205677119	0.863843899	0.381666667	-0.141388889	-0.09
420	0.281792948	-0.089323133	-0.284330969	1.308814433	3.81	-0.271792948	1.141530384	-0.523611111	-0.146944444	-0.131666667
423	0.381945427	0.199163625	-0.085508467	0.770962754	3.96	-0.221945427	0.932170792	-1.885277778	-0.238333333	-0.198333333
426	0.638131638	0.536726903	0.080648333	0.546997664	4.366666667	-0.071464971	0.300152879	-1.850555556	-0.564111111	-0.371666667
429	0.739181232	0.707329902	0.608672652	-0.058240472	4.87	0.330818768	-1.389438825	-6.189444444	-1.338333333	-1.063333333
432	0.612677272	0.771944992	0.829514363	-0.788118372	5.06	0.647322728	-2.718755457	-8.196666667	-1.866666667	-1.565
435	0.525732257	0.737274981	0.88723515	-1.413173506	5.056666667	0.730934409	-3.069924519	-8.445	-2.05	-1.74
438	0.498486392	0.777878622	0.656959044	-1.717544548	4.853333333	0.554846941	-2.330357152	-9.276666667	-2.088333333	-1.79
441	0.411324285	0.645012918	0.665281745	-1.294380057	4.89	0.678675715	-2.850438003	-8.775	-2.063333333	-1.79
444	0.426748753	0.619123288	0.657959648	-0.815923445	4.88	0.653251247	-2.743655237	-7.691666667	-1.933333333	-1.686666667
447	0.288498118	0.499940298	0.380900857	-0.649997037	4.7	0.611501882	-2.568307903	-6.718333333	-1.978333333	-1.75
450	0.210319634	0.358892216	0.395361585	-0.893473445	4.686666667	0.676347032	-2.840657536	-7.398333333	-2.258333333	-1.951666667
453	0.329733808	0.432710207	0.43571953	-0.618365029	4.63	0.500266192	-2.101118005	-7.07	-2.021666667	-1.771666667
456	0.198372737	0.280974708	0.26373671	-0.925552702	4.553333333	0.554960596	-2.330834503	-7.91	-2.12	-1.855
459	0.042573113	0.317937442	0.298941731	-1.680109022	4.58	0.737426887	-3.097192927	-8.656666667	-2.273333333	-1.988333333
462	0.174568593	0.383200417	0.261844336	-1.535239965	4.603333333	0.62876474	-2.64081191	-7.723333333	-1.9	-1.686666667
465	0.105889677	0.304852065	0.282813067	-1.458711385	4.49	0.584110323	-2.453263357	-8.213333333	-1.935	-1.695
468	-0.16391931	0.222489866	0.18476071	-1.836088219	4.443333333	0.807252644	-3.390461103	-7.536666667	-1.793333333	-1.575
471	-0.092688805	0.13691777	0.146175423	-1.557613914	4.3	0.592688805	-2.489292983	-5.365	-1.08	-0.88
474	-0.16073766	0.182050834	0.177335597	-1.803188039	4.366666667	0.727404327	-3.055098172	-6.388333333	-1.15	-0.92
477	-0.188680363	0.028564108	0.105841613	-0.885216107	4.263333333	0.652013696	-2.738457525	-4.611666667	-1.07	-0.9
480	-0.22644781	-0.050537309	-0.103196147	-0.975519182	4.136666667	0.563114476	-2.365080801	-5.251666667	-1.423333333	-1.241666667
483	-0.255811374	-0.1842741	-0.209613519	-0.192421047	3.923333333	0.379144707	-1.592407769	-3.928333333	-1.218333333	-1.055
486	-0.308950177	-0.196283927	-0.392234659	-0.45478068	3.763333333	0.27228351	-1.143590742	-3.155555556	-1.11	-0.993333333
489	-0.131021971	-0.173432867	-0.444621332	0.449790561	3.603333333	-0.065644696	0.275707721	-2.301666667	-0.837222222	-0.742222222
492	-0.205793644	-0.308243044	-0.428903221	0.730850536	3.606666667	0.01246031	-0.052333304	-3.249444444	-0.891666667	-0.743333333
495	-0.041043672	-0.280324386	-0.301080169	1.112595941	3.83	0.071043672	-0.298383424	-3.761111111	-1.031666667	-0.856666667
498	-0.068597753	-0.28243677	-0.3399299	0.853901127	3.75	0.018597753	-0.078110561	-3.836666667	-1.151666667	-0.976666667
501	-0.025067679	-0.307375521	-0.368963503	1.094636091	3.79	0.015067679	-0.063284253	-4.394444444	-1.216666667	-1.041666667
504	0.007271061	-0.190290006	-0.288162076	0.878793437	3.86	0.052728939	-0.221461542	-4.517777778	-1.128333333	-0.975
507	0.127203657	-0.120700633	-0.164692519	1.087589362	4.033333333	0.106129677	-0.445744643	-4.942222222	-0.978333333	-0.875
510	0.152783851	0.025570717	-0.021932747	0.545259753	4.086666667	0.133882816	-0.562307826	-5.765555556	-1.091666667	-0.933333333
513	0.184745005	0.045271564	-0.016955889	0.866969424	4.19	0.205254995	-0.862070979	-5.408333333	-1.003333333	-0.806666667
516	0.042549473	-0.020539711	-0.047927101	0.565645293	4.023333333	0.18078386	-0.759292213	-4.345555556	-0.860555556	-0.678333333
519	0.036751339	-0.097166986	-0.13777053	0.660332867	3.993333333	0.156581994	-0.657644376	-3.543611111	-0.893333333	-0.72
522	0.042629194	-0.05546501	-0.150876465	0.714148978	3.906666667	0.064037473	-0.268957386	-3.878888889	-1.038333333	-0.881666667
525	0.072454798	-0.108938357	-0.256334548	0.779992139	3.906666667	0.034211869	-0.14368985	-4.623888889	-1.318333333	-1.163333333
528	0.077556487	-0.145319222	-0.091712649	0.898922455	3.956666667	0.079110179	-0.332262753	-4.508888889	-1.525	-1.346666667
531	0.062200448	-0.101038756	0.008795631	0.531190767	3.966666667	0.104466219	-0.438758119	-6.671666667	-2.146666667	-1.9
534	-0.018988976	0.166855607	-0.038841756	-0.955749117	4.223333333	0.442322309	-1.857753697	-7.151666667	-1.973333333	-1.726666667
537	0.124756098	0.170662782	0.338957827	-0.385633091	4.506666667	0.581910569	-2.44402439	-6.888333333	-1.725	-1.521666667
540	-0.173441273	0.023516503	0.437415378	-1.065076913	4.503333333	0.876774607	-3.682453348	-7.538333333	-1.963333333	-1.676666667
543	-0.067576503	0.124848845	0.3663401	-0.734624557	4.453333333	0.720909837	-3.027821315	-7.308333333	-1.84	-1.566666667
546	-0.117204145	0.138313511	0.422451031	-0.843559335	4.49	0.807204145	-3.390257408	-7.935	-1.948333333	-1.673333333
549	-0.135984648	0.076132941	0.365502134	-0.853278684	4.526666667	0.862651315	-3.623135522	-6.581666667	-1.665	-1.415
552	-0.205975904	0.023620505	0.326376014	-1.232824292	4.476666667	0.882642571	-3.707098796	-6.206666667	-1.451111111	-1.231111111
555	-0.070209639	-0.159428824	0.065929822	0.103256456	4.31	0.580209639	-2.436880483	-4.216666667	-1.0475	-0.9025
558	-0.222738269	-0.15204285	0.039544955	-0.315451715	4.256666667	0.679404936	-2.853500731	-5.628333333	-1.165555556	-0.960555556
561	-0.194670741	-0.146965337	-0.02010133	-0.370332896	4.163333333	0.558004075	-2.343617114	-4.831111111	-1.112222222	-0.92
564	-0.278536937	-0.209401273	0.12174328	-0.482907039	4.046666667	0.525203604	-2.205855135	-2.721333333	-0.731111111	-0.602222222
567	-0.306618703	-0.23722768	-0.270332295	-0.01102135	3.933333333	0.439952037	-1.847798553	-1.677111111	-0.587777778	-0.513888889
570	-0.337260913	-0.378620213	-0.216733985	0.347224995	3.923333333	0.460594246	-1.934495834	-1.486888889	-0.666111111	-0.568333333
573	-0.110223458	-0.315159071	-0.347293509	0.882332044	3.656666667	-0.033109876	0.139061477	-1.564666667	-0.68	-0.601111111
576	-0.298861557	-0.49239389	-0.516094024	1.338838113	3.443333333	-0.05780511	0.24278146	-1.607	-0.655	-0.56
579	-0.056028889	-0.271737713	-0.35344957	1.016753238	3.586666667	-0.157304444	0.660678665	-1.4175	-0.747222222	-0.640555556
582	-0.153165945	-0.178870396	-0.164785322	0.467962505	4.14	0.493165945	-2.071296969	-4.611111111	-1.576666667	-1.376666667
585	-0.039905025	-0.19799135	-0.086586561	0.489922884	4.273333333	0.513238358	-2.155601103	-5.936666667	-1.536666667	-1.33
588	-0.050226647	-0.169087101	-0.110476426	0.721973732	4.123333333	0.37355998	-1.568951918	-5.535	-1.116666667	-0.893333333
591	-0.108083201	-0.20637743	-0.069471234	0.800734197	4.06	0.368083201	-1.545949443	-4.806666667	-1.123333333	-0.908333333
594	-0.122083037	-0.239973581	-0.150054567	1.235032918	3.923333333	0.24541637	-1.030748756	-4.573333333	-1.111666667	-0.935
597	-0.173193904	-0.26871461	-0.146244754	0.597803205	3.893333333	0.266527237	-1.119414397	-6.121666667	-1.543333333	-1.326666667
600	0.057299751	-0.029491975	-0.202501304	0.584113572	4.036666667	0.179366916	-0.753341047	-5.046666667	-1.195	-1.05
603	0.034066716	-0.091049157	-0.190984442	1.133806745	3.87	0.035933284	-0.150919793	-4.151666667	-1.015	-0.855
606	-0.168005689	-0.311290345	-0.217289102	1.027253739	3.795	0.163005689	-0.684623893	-3.165	-0.791666667	-0.636666667
609	0.032269141	-0.08461529	-0.402475868	1.069792621	3.645	-0.187269141	0.786530393	-1.58	-0.54	-0.433333333
612	-0.079972575	-0.432984371	-0.462304567	1.715211795	3.516666667	-0.203360758	0.854115186	-1.37	-0.483333333	-0.4
615	-0.214834379	-0.604897287	-0.459575338	1.863153676	3.595	0.009834379	-0.041304392	-1.17	-0.583333333	-0.513333333
618	-0.107553712	-0.322684358	-0.351903937	1.681001186	3.831666667	0.139220378	-0.58472559	-2.088333333	-0.655	-0.573333333
621	0.254153071	-0.071922161	0.103048012	1.337211534	4.2	0.145846929	-0.612557102	-2.225	-0.801666667	-0.725
624	0.4752793	0.336763006	0.426339849	0.632013212	4.621666667	0.346387367	-1.45482694	-2.638333333	-0.971666667	-0.865
627	0.664971443	0.55090478	0.627890298	0.415062707	4.955	0.490028557	-2.058119938	-4.655	-1.665	-1.383333333
630	0.526908672	0.653804178	0.724035812	-0.683947285	5.063333333	0.736424661	-3.092983578	-8.545	-2.175	-1.841666667
633	0.340746227	0.490659204	0.724162	-0.821242368	4.99	0.849253773	-3.566865848	-8.536666667	-2.249166667	-1.924166667
636	0.393022481	0.488353859	0.623380717	-0.540480989	4.955	0.761977519	-3.200305581	-8.736666667	-2.340833333	-2.0175
