1056.8	-8.8422	-70.244	-31.785
1056.7	-8.933	-70.333	-32.011
1056.6	-9.0316	-70.408	-32.244
1056.5	-9.1099	-70.484	-32.457
1056.4	-9.1763	-70.543	-32.675
1056.3	-9.2354	-70.63	-32.882
1056.2	-9.2893	-70.687	-33.064
1056.1	-9.3409	-70.725	-33.237
1056	-9.3677	-70.777	-33.377
1055.9	-9.4338	-70.747	-33.433
1055.8	-9.5896	-70.526	-33.53
1055.7	-9.6545	-70.432	-33.622
1055.6	-9.7409	-70.316	-33.696
1055.5	-9.807	-70.221	-33.761
1055.4	-9.876	-70.136	-33.839
1055.3	-9.938	-70.055	-33.902
1055.2	-10.016	-69.979	-33.931
1055.1	-10.101	-69.876	-33.955
1055	-10.192	-69.769	-33.973
1054.9	-10.268	-69.686	-33.951
1054.8	-10.433	-69.457	-33.946
1054.7	-10.549	-69.304	-33.967
1054.6	-10.663	-69.182	-34
1054.5	-10.741	-69.104	-34.022
1054.4	-10.838	-69.039	-34.031
1054.3	-10.943	-68.957	-34.055
1054.2	-11.019	-68.916	-34.076
1054.1	-11.099	-68.885	-34.084
1054	-11.193	-68.839	-34.105
1053.9	-11.251	-68.833	-34.093
1053.8	-11.375	-68.72	-34.072
1053.7	-11.461	-68.621	-34.068
1053.6	-11.528	-68.545	-34.054
1053.5	-11.582	-68.478	-34.056
1053.4	-11.59	-68.44	-34.033
1053.3	-11.608	-68.375	-34.013
1053.2	-11.584	-68.338	-34.018
1053.1	-11.53	-68.34	-34.014
1053	-11.46	-68.315	-34.025
1052.9	-11.364	-68.324	-33.992
1052.8	-11.326	-68.199	-33.967
1052.7	-11.254	-68.137	-33.933
1052.6	-11.163	-68.051	-33.909
1052.5	-11.071	-67.971	-33.879
1052.4	-10.961	-67.894	-33.853
1052.3	-10.831	-67.83	-33.817
1052.2	-10.721	-67.738	-33.79
1052.1	-10.595	-67.662	-33.742
1052	-10.509	-67.536	-33.687
1051.9	-10.405	-67.426	-33.597
1051.8	-10.374	-67.235	-33.518
1051.7	-10.319	-67.072	-33.448
1051.6	-10.29	-66.916	-33.389
1051.5	-10.271	-66.761	-33.315
1051.4	-10.251	-66.606	-33.254
1051.3	-10.241	-66.477	-33.191
1051.2	-10.251	-66.347	-33.129
1051.1	-10.266	-66.232	-33.073
1051	-10.299	-66.126	-33.031
1050.9	-10.342	-66.041	-32.982
1050.8	-10.41	-65.956	-32.934
1050.7	-10.484	-65.879	-32.893
1050.6	-10.582	-65.79	-32.845
1050.5	-10.694	-65.707	-32.775
1050.4	-10.817	-65.612	-32.745
1050.3	-10.908	-65.592	-32.703
1050.2	-11.01	-65.556	-32.659
1050.1	-11.118	-65.512	-32.626
1050	-11.206	-65.493	-32.58
1049.9	-11.291	-65.481	-32.563
1049.8	-11.328	-65.514	-32.559
1049.7	-11.355	-65.58	-32.558
1049.6	-11.388	-65.622	-32.531
1049.5	-11.428	-65.634	-32.515
1049.4	-11.441	-65.679	-32.501
1049.3	-11.428	-65.736	-32.48
1049.2	-11.434	-65.749	-32.472
1049.1	-11.405	-65.781	-32.471
1049	-11.381	-65.82	-32.473
1048.9	-11.335	-65.855	-32.499
1048.8	-11.241	-65.951	-32.503
1048.7	-11.171	-66.027	-32.488
1048.6	-11.111	-66.073	-32.466
1048.5	-11.064	-66.106	-32.447
1048.4	-11.027	-66.135	-32.433
1048.3	-10.975	-66.154	-32.434
1048.2	-10.902	-66.229	-32.418
1048.1	-10.862	-66.264	-32.407
1048	-10.824	-66.303	-32.391
1047.9	-10.816	-66.323	-32.409
1047.8	-10.737	-66.452	-32.439
1047.7	-10.679	-66.585	-32.445
1047.6	-10.693	-66.636	-32.46
1047.5	-10.686	-66.73	-32.493
1047.4	-10.679	-66.852	-32.521
1047.3	-10.694	-66.971	-32.554
1047.2	-10.729	-67.088	-32.596
1047.1	-10.765	-67.214	-32.631
1047	-10.824	-67.334	-32.688
1046.9	-10.883	-67.472	-32.797
1046.8	-10.866	-67.756	-32.902
1046.7	-10.901	-67.997	-33.003
1046.6	-10.95	-68.229	-33.103
1046.5	-10.987	-68.467	-33.207
1046.4	-11.029	-68.732	-33.303
1046.3	-11.077	-68.984	-33.393
1046.2	-11.134	-69.218	-33.477
1046.1	-11.201	-69.436	-33.55
1046	-11.261	-69.653	-33.622
1045.9	-11.31	-69.868	-33.743
1045.8	-11.252	-70.248	-33.849
1045.7	-11.221	-70.582	-33.946
1045.6	-11.199	-70.897	-34.056
1045.5	-11.15	-71.215	-34.148
1045.4	-11.106	-71.515	-34.246
1045.3	-11.044	-71.842	-34.326
1045.2	-10.986	-72.13	-34.396
1045.1	-10.944	-72.37	-34.475
1045	-10.892	-72.613	-34.532
1044.9	-10.843	-72.806	-34.607
1044.8	-10.739	-73.076	-34.678
1044.7	-10.655	-73.317	-34.738
1044.6	-10.587	-73.529	-34.805
1044.5	-10.51	-73.742	-34.859
1044.4	-10.451	-73.92	-34.907
1044.3	-10.407	-74.071	-34.944
1044.2	-10.361	-74.226	-34.996
1044.1	-10.32	-74.374	-35.028
1044	-10.274	-74.521	-35.063
1043.9	-10.245	-74.653	-35.129
1043.8	-10.155	-74.883	-35.192
1043.7	-10.096	-75.083	-35.274
1043.6	-10.013	-75.323	-35.342
1043.5	-9.9516	-75.553	-35.408
1043.4	-9.8933	-75.777	-35.469
1043.3	-9.8444	-75.982	-35.53
1043.2	-9.8228	-76.15	-35.611
1043.1	-9.7644	-76.357	-35.674
1043	-9.7413	-76.544	-35.76
1042.9	-9.6983	-76.754	-35.884
1042.8	-9.6141	-77.029	-35.988
1042.7	-9.5471	-77.297	-36.101
1042.6	-9.4695	-77.569	-36.204
1042.5	-9.4074	-77.807	-36.288
1042.4	-9.371	-78.007	-36.377
1042.3	-9.3299	-78.201	-36.465
1042.2	-9.2892	-78.39	-36.551
1042.1	-9.2326	-78.605	-36.634
1042	-9.2	-78.789	-36.692
1041.9	-9.1844	-78.938	-36.754
1041.8	-9.1658	-79.11	-36.799
1041.7	-9.1697	-79.258	-36.852
1041.6	-9.1694	-79.442	-36.906
1041.5	-9.1878	-79.637	-36.94
1041.4	-9.2462	-79.805	-36.993
1041.3	-9.3317	-79.967	-37.034
1041.2	-9.4368	-80.124	-37.09
1041.1	-9.5601	-80.299	-37.172
1041	-9.6911	-80.521	-37.257
1040.9	-9.8329	-80.757	-37.334
1040.8	-10.004	-80.991	-37.416
1040.7	-10.167	-81.248	-37.51
1040.6	-10.37	-81.497	-37.602
1040.5	-10.584	-81.761	-37.688
1040.4	-10.799	-82.028	-37.773
1040.3	-11.027	-82.312	-37.86
1040.2	-11.26	-82.603	-37.964
1040.1	-11.469	-82.955	-38.081
1040	-11.665	-83.308	-38.198
1039.9	-11.844	-83.69	-38.309
1039.8	-12.033	-84.018	-38.423
1039.7	-12.184	-84.364	-38.55
1039.6	-12.295	-84.746	-38.681
1039.5	-12.344	-85.144	-38.814
1039.4	-12.374	-85.528	-38.955
1039.3	-12.378	-85.914	-39.101
1039.2	-12.355	-86.281	-39.243
1039.1	-12.284	-86.646	-39.404
1039	-12.165	-87.026	-39.53
1038.9	-12.066	-87.343	-39.625
1038.8	-11.985	-87.57	-39.695
1038.7	-11.869	-87.793	-39.75
1038.6	-11.72	-88.01	-39.787
1038.5	-11.577	-88.207	-39.825
1038.4	-11.399	-88.383	-39.823
1038.3	-11.254	-88.503	-39.85
1038.2	-11.065	-88.658	-39.876
1038.1	-10.88	-88.781	-39.905
1038	-10.7	-88.904	-39.933
1037.9	-10.503	-89.046	-39.91
1037.8	-10.4	-89.06	-39.881
1037.7	-10.287	-89.071	-39.847
1037.6	-10.172	-89.079	-39.814
1037.5	-10.087	-89.062	-39.771
1037.4	-10.005	-89.058	-39.718
1037.3	-9.9304	-89.057	-39.664
1037.2	-9.8847	-89.032	-39.611
1037.1	-9.8534	-89.02	-39.553
1037	-9.845	-88.998	-39.467
1036.9	-9.8676	-88.923	-39.328
1036.8	-9.9738	-88.715	-39.202
1036.7	-10.052	-88.542	-39.056
1036.6	-10.143	-88.316	-38.949
1036.5	-10.212	-88.138	-38.841
1036.4	-10.25	-87.979	-38.732
1036.3	-10.279	-87.837	-38.65
1036.2	-10.263	-87.732	-38.552
1036.1	-10.252	-87.616	-38.472
1036	-10.195	-87.517	-38.398
1035.9	-10.122	-87.416	-38.28
1035.8	-10.13	-87.169	-38.164
1035.7	-10.089	-86.941	-38.052
1035.6	-10.035	-86.723	-37.929
1035.5	-9.968	-86.495	-37.805
1035.4	-9.9045	-86.24	-37.646
1035.3	-9.8722	-85.923	-37.494
1035.2	-9.7821	-85.633	-37.314
1035.1	-9.7106	-85.301	-37.132
1035	-9.6243	-84.968	-36.943
1034.9	-9.5393	-84.59	-36.688
1034.8	-9.523	-84.083	-36.461
1034.7	-9.4474	-83.606	-36.236
1034.6	-9.3668	-83.138	-36.063
1034.5	-9.2589	-82.679	-35.878
1034.4	-9.1726	-82.188	-35.665
1034.3	-9.0868	-81.657	-35.462
1034.2	-8.9896	-81.14	-35.241
1034.1	-8.9264	-80.568	-35.016
1034	-8.8418	-80.008	-34.774
1033.9	-8.7753	-79.437	-34.472
1033.8	-8.8017	-78.694	-34.184
1033.7	-8.809	-77.98	-33.877
1033.6	-8.8279	-77.242	-33.601
1033.5	-8.8236	-76.537	-33.31
1033.4	-8.8166	-75.84	-33.02
1033.3	-8.8186	-75.129	-32.769
1033.2	-8.7457	-74.493	-32.505
1033.1	-8.6828	-73.841	-32.246
1033	-8.5974	-73.212	-32.001
1032.9	-8.487	-72.605	-31.732
1032.8	-8.4248	-71.884	-31.507
1032.7	-8.3055	-71.248	-31.304
1032.6	-8.1681	-70.616	-31.122
1032.5	-8.0179	-70.007	-30.928
1032.4	-7.8826	-69.355	-30.737
1032.3	-7.7316	-68.724	-30.559
1032.2	-7.585	-68.076	-30.383
1032.1	-7.4263	-67.438	-30.197
1032	-7.2889	-66.789	-30.003
1031.9	-7.1424	-66.114	-29.749
1031.8	-7.0906	-65.285	-29.491
1031.7	-7.0421	-64.445	-29.25
1031.6	-6.9956	-63.608	-28.985
1031.5	-6.9501	-62.758	-28.709
1031.4	-6.9232	-61.886	-28.451
1031.3	-6.9013	-61.014	-28.167
1031.2	-6.8769	-60.161	-27.864
1031.1	-6.8822	-59.269	-27.583
1031	-6.8682	-58.411	-27.284
1030.9	-6.8465	-57.599	-26.978
1030.8	-6.8435	-56.8	-26.676
1030.7	-6.8486	-56.016	-26.392
1030.6	-6.8402	-55.314	-26.094
1030.5	-6.8472	-54.628	-25.791
1030.4	-6.8718	-53.96	-25.471
1030.3	-6.9284	-53.267	-25.167
1030.2	-6.9632	-52.643	-24.862
1030.1	-6.9922	-52.04	-24.589
1030	-7	-51.498	-24.337
1029.9	-7.0116	-50.98	-24.105
1029.8	-7.0119	-50.489	-23.864
1029.7	-7.0227	-50.008	-23.635
1029.6	-7.0273	-49.553	-23.397
1029.5	-7.0103	-49.119	-23.141
1029.4	-7.0131	-48.667	-22.879
1029.3	-7.0213	-48.2	-22.638
1029.2	-7.0038	-47.781	-22.366
1029.1	-6.996	-47.34	-22.134
1029	-6.981	-46.921	-21.86
1028.9	-6.98	-46.482	-21.605
1028.8	-6.9597	-46.074	-21.32
1028.7	-6.9844	-45.64	-21.049
1028.6	-6.9943	-45.219	-20.776
1028.5	-7.016	-44.81	-20.521
1028.4	-7.0387	-44.411	-20.27
1028.3	-7.0588	-44.035	-20.035
1028.2	-7.0867	-43.669	-19.805
1028.1	-7.1035	-43.324	-19.625
1028	-7.0957	-43.019	-19.43
1027.9	-7.0982	-42.72	-19.269
1027.8	-7.0739	-42.45	-19.122
1027.7	-7.0288	-42.234	-18.983
1027.6	-6.9775	-42.012	-18.852
1027.5	-6.9166	-41.807	-18.737
1027.4	-6.8366	-41.601	-18.621
1027.3	-6.7584	-41.418	-18.514
1027.2	-6.6689	-41.234	-18.412
1027.1	-6.5852	-41.037	-18.301
1027	-6.5104	-40.827	-18.189
1026.9	-6.411	-40.633	-18.106
1026.8	-6.2795	-40.48	-18.007
1026.7	-6.1738	-40.297	-17.918
1026.6	-6.0556	-40.111	-17.833
1026.5	-5.9335	-39.928	-17.721
1026.4	-5.8226	-39.703	-17.622
1026.3	-5.6987	-39.504	-17.521
1026.2	-5.5802	-39.286	-17.437
1026.1	-5.4575	-39.085	-17.344
1026	-5.3313	-38.874	-17.259
1025.9	-5.2054	-38.668	-17.164
1025.8	-5.0782	-38.464	-17.087
1025.7	-4.9374	-38.284	-17.001
1025.6	-4.8113	-38.076	-16.909
1025.5	-4.6784	-37.88	-16.827
1025.4	-4.5749	-37.644	-16.747
1025.3	-4.4546	-37.414	-16.651
1025.2	-4.3544	-37.17	-16.57
1025.1	-4.2427	-36.923	-16.488
1025	-4.1392	-36.676	-16.396
1024.9	-4.0327	-36.405	-16.325
1024.8	-3.898	-36.187	-16.237
1024.7	-3.7668	-35.965	-16.132
1024.6	-3.6549	-35.69	-16.047
1024.5	-3.5394	-35.416	-15.94
1024.4	-3.4295	-35.105	-15.83
1024.3	-3.3409	-34.765	-15.741
1024.2	-3.2472	-34.416	-15.645
1024.1	-3.1681	-34.058	-15.552
1024	-3.0864	-33.704	-15.44
1023.9	-3.0097	-33.364	-15.345
1023.8	-2.9374	-33.052	-15.252
1023.7	-2.897	-32.729	-15.162
1023.6	-2.8732	-32.413	-15.077
1023.5	-2.8822	-32.124	-14.982
1023.4	-2.9271	-31.824	-14.91
1023.3	-2.9932	-31.562	-14.839
1023.2	-3.0884	-31.318	-14.749
1023.1	-3.2243	-31.062	-14.685
1023	-3.3797	-30.843	-14.618
1022.9	-3.5584	-30.634	-14.558
1022.8	-3.7567	-30.458	-14.531
1022.7	-3.973	-30.328	-14.498
1022.6	-4.1932	-30.24	-14.452
1022.5	-4.4495	-30.132	-14.417
1022.4	-4.7141	-30.055	-14.389
1022.3	-4.9852	-29.994	-14.365
1022.2	-5.2576	-29.958	-14.358
1022.1	-5.5256	-29.947	-14.34
1022	-5.8021	-29.92	-14.321
1021.9	-6.0891	-29.892	-14.32
1021.8	-6.3187	-29.923	-14.312
1021.7	-6.5434	-29.942	-14.314
1021.6	-6.7325	-29.981	-14.302
1021.5	-6.9115	-30.009	-14.3
1021.4	-7.0534	-30.072	-14.301
1021.3	-7.1749	-30.138	-14.296
1021.2	-7.2854	-30.207	-14.31
1021.1	-7.3726	-30.285	-14.301
1021	-7.4556	-30.352	-14.309
1020.9	-7.5005	-30.44	-14.316
1020.8	-7.526	-30.547	-14.323
1020.7	-7.5451	-30.649	-14.325
1020.6	-7.5422	-30.751	-14.331
1020.5	-7.5358	-30.852	-14.345
1020.4	-7.5059	-30.966	-14.351
1020.3	-7.4943	-31.042	-14.36
1020.2	-7.4731	-31.123	-14.375
1020.1	-7.4525	-31.189	-14.39
1020	-7.4322	-31.257	-14.389
1019.9	-7.4193	-31.303	-14.407
1019.8	-7.3783	-31.387	-14.424
1019.7	-7.3373	-31.474	-14.438
1019.6	-7.2937	-31.551	-14.448
1019.5	-7.2637	-31.617	-14.456
1019.4	-7.2131	-31.691	-14.469
1019.3	-7.1864	-31.74	-14.479
1019.2	-7.1359	-31.813	-14.49
1019.1	-7.0864	-31.868	-14.499
1019	-7.0383	-31.92	-14.51
1018.9	-6.9736	-31.978	-14.52
1018.8	-6.9116	-32.045	-14.535
1018.7	-6.8345	-32.123	-14.555
1018.6	-6.7485	-32.193	-14.562
1018.5	-6.6643	-32.259	-14.569
1018.4	-6.5817	-32.303	-14.583
1018.3	-6.4703	-32.387	-14.591
1018.2	-6.3765	-32.432	-14.595
1018.1	-6.2795	-32.458	-14.601
1018	-6.1716	-32.485	-14.612
1017.9	-6.0811	-32.502	-14.619
1017.8	-5.9918	-32.523	-14.629
1017.7	-5.943	-32.537	-14.646
1017.6	-5.9153	-32.568	-14.644
1017.5	-5.9334	-32.573	-14.656
1017.4	-5.969	-32.601	-14.672
1017.3	-6.0423	-32.621	-14.682
1017.2	-6.1233	-32.65	-14.685
1017.1	-6.2551	-32.663	-14.686
1017	-6.3948	-32.672	-14.695
1016.9	-6.5525	-32.704	-14.709
1016.8	-6.72	-32.768	-14.726
1016.7	-6.8938	-32.835	-14.739
1016.6	-7.0933	-32.9	-14.76
1016.5	-7.2851	-32.995	-14.776
1016.4	-7.4984	-33.089	-14.809
1016.3	-7.7075	-33.207	-14.835
1016.2	-7.9244	-33.338	-14.872
1016.1	-8.1361	-33.486	-14.92
1016	-8.3407	-33.661	-14.959
1015.9	-8.5554	-33.825	-15.02
1015.8	-8.7295	-34.067	-15.086
1015.7	-8.9055	-34.318	-15.15
1015.6	-9.0718	-34.587	-15.212
1015.5	-9.2362	-34.871	-15.27
1015.4	-9.3877	-35.162	-15.327
1015.3	-9.549	-35.452	-15.388
1015.2	-9.7016	-35.741	-15.449
1015.1	-9.8475	-36.021	-15.518
1015	-9.9742	-36.33	-15.58
1014.9	-10.097	-36.646	-15.658
1014.8	-10.17	-37.033	-15.742
1014.7	-10.237	-37.412	-15.822
1014.6	-10.309	-37.787	-15.9
1014.5	-10.383	-38.153	-15.982
1014.4	-10.455	-38.544	-16.063
1014.3	-10.526	-38.931	-16.148
1014.2	-10.604	-39.343	-16.242
1014.1	-10.679	-39.753	-16.349
1014	-10.772	-40.156	-16.45
1013.9	-10.869	-40.567	-16.569
1013.8	-10.943	-41.016	-16.693
1013.7	-10.996	-41.496	-16.82
1013.6	-11.045	-41.98	-16.943
1013.5	-11.082	-42.458	-17.063
1013.4	-11.099	-42.938	-17.184
1013.3	-11.115	-43.407	-17.307
1013.2	-11.095	-43.885	-17.43
1013.1	-11.085	-44.353	-17.549
1013	-11.038	-44.83	-17.666
1012.9	-11.008	-45.284	-17.781
1012.8	-10.961	-45.744	-17.891
1012.7	-10.906	-46.2	-18.009
1012.6	-10.84	-46.66	-18.12
1012.5	-10.782	-47.097	-18.232
1012.4	-10.721	-47.527	-18.34
1012.3	-10.66	-47.942	-18.454
1012.2	-10.593	-48.372	-18.563
1012.1	-10.532	-48.787	-18.677
1012	-10.451	-49.219	-18.802
1011.9	-10.368	-49.665	-18.914
1011.8	-10.309	-50.078	-19.035
1011.7	-10.247	-50.506	-19.15
1011.6	-10.168	-50.958	-19.262
1011.5	-10.094	-51.414	-19.378
1011.4	-10.012	-51.88	-19.48
1011.3	-9.9411	-52.327	-19.591
1011.2	-9.8853	-52.785	-19.691
1011.1	-9.8399	-53.226	-19.793
1011	-9.8065	-53.675	-19.882
1010.9	-9.7943	-54.113	-19.972
1010.8	-9.8025	-54.536	-20.063
1010.7	-9.795	-54.975	-20.157
1010.6	-9.8079	-55.41	-20.25
1010.5	-9.8291	-55.83	-20.348
1010.4	-9.8441	-56.266	-20.443
1010.3	-9.8621	-56.713	-20.528
1010.2	-9.8818	-57.152	-20.624
1010.1	-9.8868	-57.61	-20.719
1010	-9.9003	-58.051	-20.817
1009.9	-9.918	-58.49	-20.897
1009.8	-9.948	-58.882	-20.988
1009.7	-9.9725	-59.276	-21.071
1009.6	-9.9956	-59.665	-21.163
1009.5	-9.9947	-60.07	-21.25
1009.4	-9.9992	-60.468	-21.341
1009.3	-9.9955	-60.879	-21.426
1009.2	-9.9957	-61.289	-21.531
1009.1	-9.9828	-61.697	-21.629
1009	-9.9826	-62.105	-21.74
1008.9	-9.9711	-62.515	-21.821
1008.8	-10.01	-62.836	-21.897
1008.7	-10.03	-63.162	-21.999
1008.6	-10.031	-63.514	-22.09
1008.5	-10.031	-63.855	-22.195
1008.4	-10.016	-64.207	-22.3
1008.3	-10.011	-64.529	-22.42
1008.2	-9.9815	-64.88	-22.538
1008.1	-9.9611	-65.224	-22.661
1008	-9.9322	-65.569	-22.785
1007.9	-9.9192	-65.906	-22.884
1007.8	-9.9607	-66.134	-22.992
1007.7	-9.9771	-66.384	-23.095
1007.6	-10.01	-66.619	-23.211
1007.5	-10.02	-66.868	-23.347
1007.4	-10.007	-67.159	-23.489
1007.3	-9.9969	-67.449	-23.622
1007.2	-9.9861	-67.73	-23.76
1007.1	-10.009	-67.976	-23.903
1007	-9.9992	-68.245	-24.032
1006.9	-10.025	-68.475	-24.15
1006.8	-10.084	-68.632	-24.26
1006.7	-10.118	-68.831	-24.388
1006.6	-10.132	-69.04	-24.515
1006.5	-10.152	-69.246	-24.651
1006.4	-10.155	-69.456	-24.802
1006.3	-10.163	-69.674	-24.95
1006.2	-10.167	-69.882	-25.091
1006.1	-10.182	-70.084	-25.233
1006	-10.173	-70.299	-25.378
1005.9	-10.175	-70.504	-25.498
1005.8	-10.21	-70.631	-25.61
1005.7	-10.227	-70.761	-25.732
1005.6	-10.215	-70.914	-25.85
1005.5	-10.199	-71.071	-25.969
1005.4	-10.174	-71.22	-26.103
1005.3	-10.134	-71.378	-26.215
1005.2	-10.107	-71.512	-26.334
1005.1	-10.07	-71.629	-26.442
1005	-10.039	-71.715	-26.543
1004.9	-10.006	-71.789	-26.624
1004.8	-10.026	-71.777	-26.713
1004.7	-10.022	-71.759	-26.811
1004.6	-9.998	-71.754	-26.899
1004.5	-9.9784	-71.727	-26.98
1004.4	-9.9622	-71.69	-27.066
1004.3	-9.9161	-71.662	-27.147
1004.2	-9.869	-71.629	-27.236
1004.1	-9.8013	-71.595	-27.325
1004	-9.7284	-71.547	-27.404
1003.9	-9.6514	-71.499	-27.453
1003.8	-9.6465	-71.309	-27.506
1003.7	-9.6202	-71.124	-27.558
1003.6	-9.5419	-70.98	-27.612
1003.5	-9.4808	-70.817	-27.659
1003.4	-9.3929	-70.654	-27.709
1003.3	-9.294	-70.471	-27.775
1003.2	-9.1555	-70.351	-27.821
1003.1	-9.0357	-70.186	-27.847
1003	-8.9112	-69.968	-27.878
1002.9	-8.7879	-69.736	-27.872
1002.8	-8.7099	-69.404	-27.858
1002.7	-8.5984	-69.079	-27.854
1002.6	-8.4805	-68.731	-27.833
1002.5	-8.3529	-68.351	-27.806
1002.4	-8.2385	-67.936	-27.777
1002.3	-8.0844	-67.534	-27.741
1002.2	-7.9463	-67.084	-27.686
1002.1	-7.825	-66.587	-27.613
1002	-7.684	-66.088	-27.544
1001.9	-7.5435	-65.571	-27.433
1001.8	-7.4639	-64.943	-27.322
1001.7	-7.3685	-64.317	-27.187
1001.6	-7.3007	-63.668	-27.063
1001.5	-7.2214	-63.019	-26.937
1001.4	-7.1371	-62.403	-26.824
1001.3	-7.0458	-61.802	-26.691
